library,isil,libraryName,materialLabel,quantity
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0044,IT-CS0044,Biblioteca civica di Cosenza,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0037,IT-CN0037,Biblioteca civica di Cuneo,manoscritti,314
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0091,IT-BA0091,"Biblioteca civica di Gioia del Colle ""don Vincenzo Angelilli""",manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GO0032,IT-GO0032,Biblioteca civica di Gradisca d'Isonzo,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0110,IT-VE0110,Biblioteca civica di Mestre,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0065,IT-CN0065,Biblioteca civica di Mondovì,manoscritti,217
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AL0060,IT-AL0060,Biblioteca civica di Novi Ligure,manoscritti,93
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0066,IT-TV0066,Biblioteca civica di Oderzo - Fondazione Oderzo Cultura ONLUS,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PD0090,IT-PD0090,Biblioteca civica di Padova,manoscritti,17000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PN0050,IT-PN0050,Biblioteca civica di Porcia,manoscritti,111
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0097,IT-TN0097,Biblioteca civica di Riva del Garda,manoscritti,417
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0342,IT-CN0342,Biblioteca civica di Roddino,manoscritti,3000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0195,IT-CN0195,Biblioteca civica di Salmour,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BL0054,IT-BL0054,Biblioteca civica di San Gregorio nelle Alpi,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0048,IT-VR0048,Biblioteca civica di Soave,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VA0116,IT-VA0116,Biblioteca civica di Varese,manoscritti,483
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0059,IT-VR0059,Biblioteca civica di Verona,manoscritti,5000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0121,IT-TV0121,Biblioteca civica di Vittorio Veneto,manoscritti,80
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AL0237,IT-AL0237,Biblioteca civica di Voltaggio,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0258,IT-TO0258,Biblioteca civica musicale Andrea della Corte,manoscritti,333
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0025,IT-BS0025,Biblioteca comprensoriale,manoscritti,2756
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0017,IT-AG0017,Biblioteca comunale,manoscritti,15
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AL0047,IT-AL0047,Biblioteca comunale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0058,IT-AN0058,Biblioteca comunale,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0080,IT-AN0080,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0108,IT-AN0108,Biblioteca comunale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AP0023,IT-AP0023,Biblioteca comunale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0099,IT-AQ0099,Biblioteca comunale,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0107,IT-AQ0107,Biblioteca comunale,manoscritti,9
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0143,IT-AQ0143,Biblioteca comunale,manoscritti,250
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0172,IT-AQ0172,Biblioteca comunale,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0001,IT-AR0001,Biblioteca comunale,manoscritti,3000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0012,IT-AR0012,Biblioteca comunale,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0023,IT-AR0023,Biblioteca comunale,manoscritti,5000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0041,IT-AR0041,Biblioteca comunale,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0049,IT-AR0049,Biblioteca comunale,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0002,IT-AV0002,Biblioteca comunale,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0034,IT-AV0034,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0040,IT-AV0040,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0050,IT-AV0050,Biblioteca comunale,manoscritti,44
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0088,IT-AV0088,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0138,IT-AV0138,Biblioteca comunale,manoscritti,325
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0157,IT-AV0157,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0049,IT-BG0049,Biblioteca comunale,manoscritti,1307
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0115,IT-BG0115,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0211,IT-BG0211,Biblioteca comunale,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0223,IT-BG0223,Biblioteca comunale,manoscritti,6921
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0229,IT-BG0229,Biblioteca comunale,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0181,IT-BO0181,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0188,IT-BO0188,Biblioteca comunale,manoscritti,62
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0199,IT-BO0199,Biblioteca comunale,manoscritti,4061
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0207,IT-BO0207,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0241,IT-BO0241,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0008,IT-BS0008,Biblioteca comunale,manoscritti,7491
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0017,IT-BS0017,Biblioteca comunale,manoscritti,9220
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0104,IT-BS0104,Biblioteca comunale,manoscritti,6914
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0144,IT-BS0144,Biblioteca comunale,manoscritti,23695
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CA0101,IT-CA0101,Biblioteca comunale,manoscritti,103
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CA0165,IT-CA0165,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CH0068,IT-CH0068,Biblioteca comunale,manoscritti,203
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CH0105,IT-CH0105,Biblioteca comunale,manoscritti,80
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CH0109,IT-CH0109,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CH0141,IT-CH0141,Biblioteca comunale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0348,IT-CN0348,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0114,IT-CO0114,Biblioteca comunale,manoscritti,7043
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0258,IT-CO0258,Biblioteca comunale,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CR0326,IT-CR0326,Biblioteca comunale,manoscritti,9151
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0005,IT-CS0005,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0031,IT-CS0031,Biblioteca comunale,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0052,IT-CS0052,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0075,IT-CS0075,Biblioteca comunale,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0095,IT-CS0095,Biblioteca comunale,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0107,IT-CS0107,Biblioteca comunale,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0140,IT-CS0140,Biblioteca comunale,manoscritti,75
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0223,IT-CS0223,Biblioteca comunale,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0075,IT-CT0075,Biblioteca comunale,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0040,IT-CZ0040,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0045,IT-CZ0045,Biblioteca comunale,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0066,IT-CZ0066,Biblioteca comunale,manoscritti,5445
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0097,IT-CZ0097,Biblioteca comunale,manoscritti,21
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0120,IT-CZ0120,Biblioteca comunale,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0014,IT-EN0014,Biblioteca comunale,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0021,IT-EN0021,Biblioteca comunale,manoscritti,24
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0025,IT-EN0025,Biblioteca comunale,manoscritti,35
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0026,IT-EN0026,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0030,IT-EN0030,Biblioteca comunale,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0038,IT-EN0038,Biblioteca comunale,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0060,IT-FG0060,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0066,IT-FG0066,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0082,IT-FG0082,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0089,IT-FG0089,Biblioteca comunale,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0111,IT-FG0111,Biblioteca comunale,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0152,IT-FI0152,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0356,IT-FI0356,Biblioteca comunale,manoscritti,14875
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0528,IT-FI0528,Biblioteca comunale,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FR0013,IT-FR0013,Biblioteca comunale,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FR0049,IT-FR0049,Biblioteca comunale,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FR0118,IT-FR0118,Biblioteca comunale,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GR0002,IT-GR0002,Biblioteca comunale,manoscritti,1500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GR0007,IT-GR0007,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GR0028,IT-GR0028,Biblioteca comunale,manoscritti,13096
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0050,IT-IS0050,Biblioteca comunale,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0063,IT-IS0063,Biblioteca comunale,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LC0016,IT-LC0016,Biblioteca comunale,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0006,IT-LE0006,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0045,IT-LE0045,Biblioteca comunale,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0062,IT-LE0062,Biblioteca comunale,manoscritti,15
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LO0041,IT-LO0041,Biblioteca comunale,manoscritti,10183
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0032,IT-LU0032,Biblioteca comunale,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0011,IT-ME0011,Biblioteca comunale,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0019,IT-ME0019,Biblioteca comunale,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0039,IT-ME0039,Biblioteca comunale,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0124,IT-ME0124,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0128,IT-ME0128,Biblioteca comunale,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0133,IT-ME0133,Biblioteca comunale,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0193,IT-ME0193,Biblioteca comunale,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0201,IT-ME0201,Biblioteca comunale,manoscritti,2147
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0401,IT-ME0401,Biblioteca comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0907,IT-MI0907,Biblioteca comunale,manoscritti,51975
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MT0002,IT-MT0002,Biblioteca comunale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0016,IT-NA0016,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0194,IT-NA0194,Biblioteca comunale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0215,IT-NA0215,Biblioteca comunale,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0329,IT-NA0329,Biblioteca comunale,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NO0033,IT-NO0033,Biblioteca comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-OR0037,IT-OR0037,Biblioteca comunale,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0033,IT-PA0033,Biblioteca comunale,manoscritti,700
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0172,IT-PA0172,Biblioteca comunale,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0184,IT-PA0184,Biblioteca comunale,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0487,IT-PA0487,Biblioteca comunale,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PD0384,IT-PD0384,Biblioteca comunale,manoscritti,3874
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0058,IT-PG0058,Biblioteca comunale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0022,IT-PI0022,Biblioteca comunale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0270,IT-PI0270,Biblioteca comunale,manoscritti,
